DICひずみ,DIC応力Mpa,ひずみ,応力,,,
0.295461287,29.27761341,,,,,
0.296054583,29.27761341,,,,,
0.296944527,29.24679487,,,,,
0.296944527,29.27761341,,,,,
0.296944527,29.24679487,,,,,
0.296944527,29.15433925,,,,,
0.296647879,29.18515779,,,,,
0.296647879,29.18515779,,,,,
0.296054583,29.15433925,,,,,
0.296944527,29.18515779,,,,,
0.298724414,29.06188363,,,,,
0.298427766,29.18515779,,,,,
0.29783447,29.09270217,,,,,
0.298724414,29.09270217,,,,,
0.298131118,29.15433925,,,,,
0.29783447,29.12352071,,,,,
0.298131118,29.18515779,,,,,
0.299911006,29.09270217,,,,,
0.299021062,29.00024655,,,,,
0.29931771,29.09270217,,,,,
0.298724414,29.03106509,,,,,
0.300207654,29.09270217,,,,,
0.298724414,29.15433925,,,,,
0.299021062,29.00024655,,,,,
0.300207654,28.96942801,,,,,
0.300207654,28.96942801,,,,,
0.300800949,29.06188363,,,,,
0.301097597,28.93860947,,,,,
0.300800949,29.00024655,,,,,
0.300207654,28.96942801,,,,,
0.301097597,28.96942801,,,,,
0.301690893,29.00024655,,,,,
0.301987541,28.90779093,,,,,
0.301690893,28.96942801,,,,,
0.301987541,28.93860947,,,,,
0.301690893,28.84615385,,,,,
0.302580837,28.96942801,,,,,
0.30347078,28.90779093,,,,,
0.301987541,28.84615385,,,,,
0.302580837,28.90779093,,,,,
0.303174132,28.81533531,,,,,
0.302877484,28.84615385,,,,,
0.302580837,28.84615385,,,,,
0.302580837,28.84615385,,,,,
0.304064076,28.81533531,,,,,
0.30347078,28.78451677,,,,,
0.304064076,28.78451677,,,,,
0.304064076,28.78451677,,,,,
0.304064076,28.81533531,,,,,
0.304064076,28.69206114,,,,,
0.30495402,28.78451677,,,,,
0.30495402,28.75369822,,,,,
0.305843963,28.6612426,,,,,
0.30495402,28.78451677,,,,,
0.305547315,28.69206114,,,,,
0.305843963,28.72287968,,,,,
0.305843963,28.69206114,,,,,
0.306437259,28.72287968,,,,,
0.306733907,28.69206114,,,,,
0.306437259,28.59960552,,,,,
0.306733907,28.53796844,,,,,
0.306733907,28.56878698,,,,,
0.306733907,28.59960552,,,,,
0.307920498,28.6612426,,,,,
0.307920498,28.56878698,,,,,
0.308217146,28.53796844,,,,,
0.308513794,28.5071499,,,,,
0.307920498,28.53796844,,,,,
0.308217146,28.5071499,,,,,
0.307920498,28.53796844,,,,,
0.308810442,28.5071499,,,,,
0.308810442,28.53796844,,,,,
0.308810442,28.47633136,,,,,
0.308513794,28.44551282,,,,,
0.309700386,28.44551282,,,,,
0.308217146,28.5071499,,,,,
0.308810442,28.44551282,,,,,
0.310590329,28.41469428,,,,,
0.310590329,28.41469428,,,,,
0.310886977,28.32223866,,,,,
0.310590329,28.38387574,,,,,
0.310886977,28.38387574,,,,,
0.310590329,28.3530572,,,,,
0.312073569,28.3530572,,,,,
0.312073569,28.32223866,,,,,
0.311183625,28.3530572,,,,,
0.311183625,28.29142012,,,,,
0.310590329,28.29142012,,,,,
0.311480273,28.3530572,,,,,
0.311480273,28.22978304,,,,,
0.312370217,28.26060158,,,,,
0.312370217,28.29142012,,,,,
0.312370217,28.26060158,,,,,
0.312370217,28.1989645,,,,,
0.312963512,28.16814596,,,,,
0.313556808,28.16814596,,,,,
0.312370217,28.13732742,,,,,
0.313853456,28.13732742,,,,,
0.31326016,28.16814596,,,,,
0.312963512,28.10650888,,,,,
0.313853456,28.16814596,,,,,
0.313853456,28.13732742,,,,,
0.313556808,28.07569034,,,,,
0.314446752,28.10650888,,,,,
0.3147434,28.04487179,,,,,
0.315633343,28.07569034,,,,,
0.315336695,28.07569034,,,,,
0.315040047,27.98323471,,,,,
0.315040047,28.10650888,,,,,
0.315040047,27.98323471,,,,,
0.316226639,28.07569034,,,,,
0.316226639,28.04487179,,,,,
0.316523287,28.01405325,,,,,
0.316523287,27.98323471,,,,,
0.316523287,27.98323471,,,,,
0.316819935,27.85996055,,,,,
0.316523287,27.89077909,,,,,
0.318006526,27.92159763,,,,,
0.317709878,27.89077909,,,,,
0.317709878,27.89077909,,,,,
0.318303174,27.98323471,,,,,
0.317709878,27.85996055,,,,,
0.31741323,27.79832347,,,,,
0.319489766,27.82914201,,,,,
0.31889647,27.73668639,,,,,
0.318599822,27.85996055,,,,,
0.318303174,27.70586785,,,,,
0.318599822,27.85996055,,,,,
0.318303174,27.73668639,,,,,
0.318599822,27.70586785,,,,,
0.319786414,27.70586785,,,,,
0.320379709,27.73668639,,,,,
0.320083061,27.67504931,,,,,
0.319786414,27.70586785,,,,,
0.319489766,27.70586785,,,,,
0.319786414,27.61341223,,,,,
0.319193118,27.58259369,,,,,
0.321566301,27.61341223,,,,,
0.321566301,27.55177515,,,,,
0.321566301,27.58259369,,,,,
0.321269653,27.58259369,,,,,
0.320676357,27.52095661,,,,,
0.321566301,27.52095661,,,,,
0.320676357,27.52095661,,,,,
0.322752892,27.52095661,,,,,
0.32304954,27.52095661,,,,,
0.322456244,27.42850099,,,,,
0.32304954,27.45931953,,,,,
0.322159597,27.52095661,,,,,
0.322159597,27.42850099,,,,,
0.323346188,27.42850099,,,,,
0.323642836,27.39768245,,,,,
0.323939484,27.42850099,,,,,
0.323642836,27.33604536,,,,,
0.323642836,27.39768245,,,,,
0.322752892,27.36686391,,,,,
0.323939484,27.33604536,,,,,
0.326016019,27.30522682,,,,,
0.324829427,27.30522682,,,,,
0.324829427,27.24358974,,,,,
0.325422723,27.27440828,,,,,
0.32453278,27.2127712,,,,,
0.32453278,27.33604536,,,,,
0.326905963,27.18195266,,,,,
0.326905963,27.2127712,,,,,
0.326609315,27.15113412,,,,,
0.326905963,27.18195266,,,,,
0.326905963,27.15113412,,,,,
0.326312667,27.12031558,,,,,
0.326312667,27.12031558,,,,,
0.327795906,27.0586785,,,,,
0.327795906,27.0586785,,,,,
0.327795906,27.0586785,,,,,
0.327202611,27.12031558,,,,,
0.327795906,27.0586785,,,,,
0.32868585,27.02785996,,,,,
0.327202611,27.08949704,,,,,
0.32868585,27.02785996,,,,,
0.329575794,26.96622288,,,,,
0.32868585,26.93540434,,,,,
0.329575794,26.99704142,,,,,
0.329279146,26.93540434,,,,,
0.329279146,26.87376726,,,,,
0.330169089,26.96622288,,,,,
0.331059033,26.84294872,,,,,
0.329872441,26.87376726,,,,,
0.330169089,26.7504931,,,,,
0.330169089,26.7504931,,,,,
0.330762385,26.7504931,,,,,
0.330169089,26.71967456,,,,,
0.331652329,26.84294872,,,,,
0.331059033,26.71967456,,,,,
0.331948977,26.81213018,,,,,
0.331652329,26.68885602,,,,,
0.331652329,26.62721893,,,,,
0.331652329,26.71967456,,,,,
0.331059033,26.62721893,,,,,
0.332245624,26.65803748,,,,,
0.333432216,26.62721893,,,,,
0.333432216,26.62721893,,,,,
0.333432216,26.62721893,,,,,
0.332542272,26.59640039,,,,,
0.333135568,26.56558185,,,,,
0.334618807,26.53476331,,,,,
0.334025512,26.53476331,,,,,
0.33432216,26.53476331,,,,,
0.334025512,26.53476331,,,,,
0.334025512,26.50394477,,,,,
0.334915455,26.44230769,,,,,
0.334618807,26.44230769,,,,,
0.334915455,26.53476331,,,,,
0.334618807,26.44230769,,,,,
0.334915455,26.38067061,,,,,
0.335805399,26.31903353,,,,,
0.335805399,26.28821499,,,,,
0.335805399,26.41148915,,,,,
0.334915455,26.25739645,,,,,
0.337288638,26.34985207,,,,,
0.337288638,26.31903353,,,,,
0.336991991,26.25739645,,,,,
0.337881934,26.28821499,,,,,
0.336991991,26.19575937,,,,,
0.337288638,26.16494083,,,,,
0.338771878,26.16494083,,,,,
0.338771878,26.16494083,,,,,
0.338178582,26.10330375,,,,,
0.338178582,26.13412229,,,,,
0.338178582,26.10330375,,,,,
0.337881934,26.07248521,,,,,
0.338178582,26.07248521,,,,,
0.339661821,26.07248521,,,,,
0.339068526,26.07248521,,,,,
0.339068526,26.04166667,,,,,
0.339661821,25.98002959,,,,,
0.338771878,25.94921105,,,,,
0.339068526,25.94921105,,,,,
0.339661821,25.94921105,,,,,
0.341441709,25.88757396,,,,,
0.342035004,25.82593688,,,,,
0.341145061,25.94921105,,,,,
0.341145061,25.85675542,,,,,
0.341441709,25.88757396,,,,,
0.342924948,25.85675542,,,,,
0.341145061,25.82593688,,,,,
0.342924948,25.79511834,,,,,
0.342924948,25.79511834,,,,,
0.342035004,25.7642998,,,,,
0.342035004,25.79511834,,,,,
0.342035004,25.73348126,,,,,
0.342035004,25.73348126,,,,,
0.343518244,25.6102071,,,,,
0.343814892,25.6102071,,,,,
0.343814892,25.64102564,,,,,
0.343518244,25.70266272,,,,,
0.343518244,25.6102071,,,,,
0.343518244,25.57938856,,,,,
0.343518244,25.54857002,,,,,
0.344408187,25.48693294,,,,,
0.344408187,25.54857002,,,,,
0.345001483,25.54857002,,,,,
0.344408187,25.48693294,,,,,
0.345298131,25.39447732,,,,,
0.343518244,25.42529586,,,,,
0.345891427,25.42529586,,,,,
0.346188075,25.42529586,,,,,
0.346781371,25.36365878,,,,,
0.346484723,25.42529586,,,,,
0.346188075,25.39447732,,,,,
0.346484723,25.3020217,,,,,
0.346188075,25.33284024,,,,,
0.347374666,25.3020217,,,,,
0.347967962,25.27120316,,,,,
0.347671314,25.24038462,,,,,
0.34826461,25.14792899,,,,,
0.347671314,25.24038462,,,,,
0.347374666,25.20956607,,,,,
0.347671314,25.17874753,,,,,
0.349747849,25.20956607,,,,,
0.349451201,25.20956607,,,,,
0.349747849,25.14792899,,,,,
0.349154554,25.17874753,,,,,
0.349154554,25.17874753,,,,,
0.349154554,25.08629191,,,,,
0.349154554,25.05547337,,,,,
0.350341145,25.08629191,,,,,
0.350637793,25.05547337,,,,,
0.350341145,24.99383629,,,,,
0.350637793,24.93219921,,,,,
0.350044497,24.99383629,,,,,
0.350637793,24.96301775,,,,,
0.351527737,24.93219921,,,,,
0.351231089,24.93219921,,,,,
0.352121032,24.87056213,,,,,
0.351527737,24.83974359,,,,,
0.352121032,24.87056213,,,,,
0.352121032,24.87056213,,,,,
0.352121032,24.83974359,,,,,
0.353010976,24.77810651,,,,,
0.35390092,24.80892505,,,,,
0.35390092,24.74728797,,,,,
0.35390092,24.68565089,,,,,
0.353604272,24.77810651,,,,,
0.35390092,24.74728797,,,,,
0.353307624,24.74728797,,,,,
0.35390092,24.59319527,,,,,
0.354790863,24.62401381,,,,,
0.355384159,24.68565089,,,,,
0.354790863,24.65483235,,,,,
0.354790863,24.68565089,,,,,
0.35390092,24.68565089,,,,,
0.356274103,24.56237673,,,,,
0.355680807,24.59319527,,,,,
0.356274103,24.50073964,,,,,
0.355680807,24.59319527,,,,,
0.356274103,24.53155819,,,,,
0.356274103,24.4699211,,,,,
0.356274103,24.4699211,,,,,
0.356867398,24.4699211,,,,,
0.357460694,24.43910256,,,,,
0.357164046,24.40828402,,,,,
0.357757342,24.40828402,,,,,
0.356867398,24.4699211,,,,,
0.357164046,24.37746548,,,,,
0.358647286,24.40828402,,,,,
0.359240581,24.28500986,,,,,
0.359240581,24.34664694,,,,,
0.359240581,24.37746548,,,,,
0.358647286,24.22337278,,,,,
0.359240581,24.1617357,,,,,
0.358647286,24.3158284,,,,,
0.359537229,24.34664694,,,,,
0.359833877,24.22337278,,,,,
0.359833877,24.19255424,,,,,
0.360130525,24.13091716,,,,,
0.359833877,24.19255424,,,,,
0.360130525,24.10009862,,,,,
0.359240581,24.22337278,,,,,
0.361020469,24.13091716,,,,,
0.361020469,24.19255424,,,,,
0.361020469,24.10009862,,,,,
0.360723821,24.03846154,,,,,
0.361020469,24.13091716,,,,,
0.361020469,24.10009862,,,,,
0.361613764,23.97682446,,,,,
0.361910412,24.10009862,,,,,
0.363097004,24.007643,,,,,
0.362503708,24.06928008,,,,,
0.363393652,23.94600592,,,,,
0.362800356,23.94600592,,,,,
0.363393652,23.97682446,,,,,
0.3636903,23.94600592,,,,,
0.362800356,23.97682446,,,,,
0.3636903,23.91518738,,,,,
0.3636903,23.91518738,,,,,
0.363986947,23.8535503,,,,,
0.363986947,23.88436884,,,,,
0.3636903,23.88436884,,,,,
0.364580243,23.82273176,,,,,
0.364580243,23.8535503,,,,,
0.364580243,23.88436884,,,,,
0.364580243,23.76109467,,,,,
0.365173539,23.76109467,,,,,
0.364876891,23.76109467,,,,,
0.364580243,23.69945759,,,,,
0.366656778,23.76109467,,,,,
0.366360131,23.82273176,,,,,
0.366360131,23.66863905,,,,,
0.367250074,23.76109467,,,,,
0.36784337,23.66863905,,,,,
0.365766835,23.69945759,,,,,
0.367250074,23.69945759,,,,,
0.367250074,23.69945759,,,,,
0.366656778,23.66863905,,,,,
0.367250074,23.66863905,,,,,
0.36784337,23.60700197,,,,,
0.367250074,23.60700197,,,,,
0.366953426,23.60700197,,,,,
0.368140018,23.57618343,,,,,
0.368140018,23.60700197,,,,,
0.368140018,23.69945759,,,,,
0.36784337,23.51454635,,,,,
0.368733314,23.57618343,,,,,
0.368733314,23.51454635,,,,,
0.369919905,23.48372781,,,,,
0.369919905,23.51454635,,,,,
0.369919905,23.48372781,,,,,
0.370216553,23.51454635,,,,,
0.370513201,23.48372781,,,,,
0.369623257,23.54536489,,,,,
0.369919905,23.39127219,,,,,
0.370513201,23.42209073,,,,,
0.371106497,23.51454635,,,,,
0.371403144,23.42209073,,,,,
0.371106497,23.45290927,,,,,
0.371106497,23.42209073,,,,,
0.370513201,23.48372781,,,,,
0.370513201,23.36045365,,,,,
0.372589736,23.42209073,,,,,
0.37199644,23.39127219,,,,,
0.37199644,23.32963511,,,,,
0.371106497,23.39127219,,,,,
0.37199644,23.29881657,,,,,
0.372293088,23.39127219,,,,,
0.37347968,23.29881657,,,,,
0.37347968,23.32963511,,,,,
0.374962919,23.26799803,,,,,
0.373776327,23.26799803,,,,,
0.373183032,23.36045365,,,,,
0.373776327,23.23717949,,,,,
0.373776327,23.23717949,,,,,
0.375259567,23.23717949,,,,,
0.375259567,23.20636095,,,,,
0.374666271,23.23717949,,,,,
0.375259567,23.20636095,,,,,
0.375259567,23.26799803,,,,,
0.374962919,23.20636095,,,,,
0.375259567,23.11390533,,,,,
0.376149511,23.11390533,,,,,
0.376742806,23.14472387,,,,,
0.376446158,23.14472387,,,,,
0.376149511,23.17554241,,,,,
0.376149511,23.14472387,,,,,
0.376742806,23.14472387,,,,,
0.376149511,23.11390533,,,,,
0.378226046,23.08308679,,,,,
0.37763275,23.11390533,,,,,
0.37763275,23.08308679,,,,,
0.378522694,23.14472387,,,,,
0.377336102,23.11390533,,,,,
0.378522694,23.11390533,,,,,
0.378522694,23.08308679,,,,,
0.379115989,23.05226824,,,,,
0.378522694,23.11390533,,,,,
0.379115989,23.05226824,,,,,
0.379115989,22.99063116,,,,,
0.379709285,23.05226824,,,,,
0.379709285,22.95981262,,,,,
0.380005933,23.11390533,,,,,
0.379412637,22.99063116,,,,,
0.380005933,23.05226824,,,,,
0.379709285,22.95981262,,,,,
0.380005933,22.95981262,,,,,
0.379709285,23.05226824,,,,,
0.379412637,22.95981262,,,,,
0.381489172,22.95981262,,,,,
0.380895877,22.89817554,,,,,
0.38178582,22.92899408,,,,,
0.381489172,22.92899408,,,,,
0.381489172,22.867357,,,,,
0.381489172,22.95981262,,,,,
0.382972412,22.92899408,,,,,
0.382379116,22.83653846,,,,,
0.382972412,22.83653846,,,,,
0.382675764,22.867357,,,,,
0.382379116,22.83653846,,,,,
0.38178582,22.89817554,,,,,
0.38178582,22.867357,,,,,
0.384455651,22.83653846,,,,,
0.383565708,22.83653846,,,,,
0.383862355,22.77490138,,,,,
0.383565708,22.89817554,,,,,
0.383862355,22.867357,,,,,
0.384159003,22.83653846,,,,,
0.384159003,22.77490138,,,,,
0.385345595,22.83653846,,,,,
0.384455651,22.80571992,,,,,
0.385048947,22.7132643,,,,,
0.385345595,22.77490138,,,,,
0.385048947,22.77490138,,,,,
0.385048947,22.77490138,,,,,
0.385345595,22.83653846,,,,,
0.385345595,22.77490138,,,,,
0.385938891,22.80571992,,,,,
0.385345595,22.7132643,,,,,
0.385642243,22.74408284,,,,,
0.385345595,22.77490138,,,,,
0.385345595,22.68244576,,,,,
0.386828834,22.7132643,,,,,
0.386235538,22.68244576,,,,,
0.386828834,22.68244576,,,,,
0.387125482,22.74408284,,,,,
0.386828834,22.65162722,,,,,
0.387125482,22.74408284,,,,,
0.385642243,22.7132643,,,,,
0.388015426,22.7132643,,,,,
0.388608721,22.65162722,,,,,
0.388312074,22.7132643,,,,,
0.388015426,22.62080868,,,,,
0.388312074,22.65162722,,,,,
0.387718778,22.65162722,,,,,
0.389498665,22.68244576,,,,,
0.389498665,22.68244576,,,,,
0.389498665,22.65162722,,,,,
0.390091961,22.65162722,,,,,
0.390091961,22.52835306,,,,,
0.390091961,22.68244576,,,,,
0.389498665,22.62080868,,,,,
0.390981904,22.58999014,,,,,
0.390981904,22.62080868,,,,,
0.390981904,22.62080868,,,,,
0.390981904,22.65162722,,,,,
0.390981904,22.52835306,,,,,
0.390685257,22.5591716,,,,,
0.390981904,22.5591716,,,,,
0.392168496,22.65162722,,,,,
0.391871848,22.65162722,,,,,
0.391871848,22.52835306,,,,,
0.391871848,22.62080868,,,,,
0.391278552,22.49753452,,,,,
0.3915752,22.5591716,,,,,
0.392761792,22.58999014,,,,,
0.392465144,22.46671598,,,,,
0.392465144,22.58999014,,,,,
0.392465144,22.49753452,,,,,
0.39305844,22.46671598,,,,,
0.393355088,22.5591716,,,,,
0.393355088,22.52835306,,,,,
0.394245031,22.46671598,,,,,
0.393948383,22.52835306,,,,,
0.394245031,22.58999014,,,,,
0.394245031,22.52835306,,,,,
0.394245031,22.46671598,,,,,
0.393948383,22.49753452,,,,,
0.393948383,22.49753452,,,,,
0.394541679,22.49753452,,,,,
0.395431623,22.43589744,,,,,
0.394245031,22.58999014,,,,,
0.394838327,22.49753452,,,,,
0.395728271,22.46671598,,,,,
0.394838327,22.49753452,,,,,
0.396321566,22.43589744,,,,,
0.396321566,22.43589744,,,,,
0.396618214,22.4050789,,,,,
0.396321566,22.52835306,,,,,
0.396321566,22.46671598,,,,,
0.395728271,22.49753452,,,,,
0.396321566,22.4050789,,,,,
0.397804806,22.34344181,,,,,
0.398101454,22.4050789,,,,,
0.398101454,22.4050789,,,,,
0.39721151,22.43589744,,,,,
0.397804806,22.22016765,,,,,
0.398101454,22.43589744,,,,,
0.398398101,22.4050789,,,,,
0.398694749,22.4050789,,,,,
0.399584693,22.4050789,,,,,
0.399584693,22.43589744,,,,,
0.398991397,22.43589744,,,,,
0.399288045,22.49753452,,,,,
0.398991397,22.4050789,,,,,
0.398991397,22.43589744,,,,,
0.400474637,22.4050789,,,,,
0.400474637,22.46671598,,,,,
0.399584693,22.46671598,,,,,
0.400177989,22.4050789,,,,,
0.399584693,22.37426036,,,,,
0.400771284,22.34344181,,,,,
0.40136458,22.4050789,,,,,
0.401661228,22.37426036,,,,,
0.40136458,22.4050789,,,,,
0.401067932,22.4050789,,,,,
0.401067932,22.34344181,,,,,
0.40136458,22.34344181,,,,,
0.401067932,22.31262327,,,,,
0.40284782,22.37426036,,,,,
0.401957876,22.22016765,,,,,
0.401661228,22.34344181,,,,,
0.401661228,22.37426036,,,,,
0.401957876,22.4050789,,,,,
0.402551172,22.4050789,,,,,
0.403144468,22.4050789,,,,,
0.403441115,22.37426036,,,,,
0.403441115,22.34344181,,,,,
0.40284782,22.31262327,,,,,
0.402551172,22.37426036,,,,,
0.402551172,22.37426036,,,,,
0.403441115,22.31262327,,,,,
0.404331059,22.4050789,,,,,
0.404924355,22.37426036,,,,,
0.404331059,22.31262327,,,,,
0.404627707,22.31262327,,,,,
0.404034411,22.31262327,,,,,
0.403737763,22.37426036,,,,,
0.404331059,22.28180473,,,,,
0.405814298,22.31262327,,,,,
0.404627707,22.31262327,,,,,
0.404331059,22.31262327,,,,,
0.405814298,22.31262327,,,,,
0.405221003,22.28180473,,,,,
0.405221003,22.4050789,,,,,
0.406704242,22.37426036,,,,,
0.407594186,22.31262327,,,,,
0.406407594,22.31262327,,,,,
0.406407594,22.25098619,,,,,
0.406704242,22.37426036,,,,,
0.407297538,22.28180473,,,,,
0.407297538,22.37426036,,,,,
0.407594186,22.28180473,,,,,
0.408187481,22.25098619,,,,,
0.407594186,22.31262327,,,,,
0.408187481,22.34344181,,,,,
0.407594186,22.25098619,,,,,
0.407594186,22.4050789,,,,,
0.407594186,22.31262327,,,,,
0.409077425,22.34344181,,,,,
0.408780777,22.31262327,,,,,
0.408484129,22.37426036,,,,,
0.408780777,22.37426036,,,,,
0.409374073,22.25098619,,,,,
0.408484129,22.31262327,,,,,
0.409077425,22.31262327,,,,,
0.410264017,22.31262327,,,,,
0.410560664,22.31262327,,,,,
0.410560664,22.31262327,,,,,
0.409967369,22.28180473,,,,,
0.410264017,22.25098619,,,,,
0.409670721,22.31262327,,,,,
0.410560664,22.37426036,,,,,
0.410560664,22.22016765,,,,,
0.410857312,22.25098619,,,,,
0.410560664,22.25098619,,,,,
0.41115396,22.31262327,,,,,
0.410857312,22.34344181,,,,,
0.410560664,22.28180473,,,,,
0.412340552,22.28180473,,,,,
0.412340552,22.25098619,,,,,
0.412933848,22.31262327,,,,,
0.412340552,22.31262327,,,,,
0.412043904,22.25098619,,,,,
0.412043904,22.12771203,,,,,
0.412043904,22.22016765,,,,,
0.413823791,22.28180473,,,,,
0.412933848,22.22016765,,,,,
0.412933848,22.25098619,,,,,
0.412340552,22.28180473,,,,,
0.413527143,22.22016765,,,,,
0.412933848,22.28180473,,,,,
0.414417087,22.18934911,,,,,
0.413823791,22.28180473,,,,,
0.414417087,22.31262327,,,,,
0.413230495,22.25098619,,,,,
0.414417087,22.28180473,,,,,
0.413823791,22.25098619,,,,,
0.414713735,22.22016765,,,,,
0.415603678,22.31262327,,,,,
0.416196974,22.28180473,,,,,
0.415307031,22.18934911,,,,,
0.416196974,22.31262327,,,,,
0.415603678,22.25098619,,,,,
0.415603678,22.15853057,,,,,
0.416196974,22.15853057,,,,,
0.416493622,22.22016765,,,,,
0.415603678,22.28180473,,,,,
0.416196974,22.22016765,,,,,
0.416196974,22.25098619,,,,,
0.41679027,22.15853057,,,,,
0.416196974,22.22016765,,,,,
0.417680214,22.28180473,,,,,
0.417680214,22.25098619,,,,,
0.417086918,22.31262327,,,,,
0.417086918,22.15853057,,,,,
0.417086918,22.25098619,,,,,
0.417383566,22.15853057,,,,,
0.41679027,22.22016765,,,,,
0.418570157,22.31262327,,,,,
0.418866805,22.28180473,,,,,
0.417680214,22.25098619,,,,,
0.418570157,22.25098619,,,,,
0.418570157,22.18934911,,,,,
0.417976861,22.31262327,,,,,
0.419460101,22.18934911,,,,,
0.419163453,22.22016765,,,,,
0.419460101,22.15853057,,,,,
0.418570157,22.15853057,,,,,
0.420053397,22.22016765,,,,,
0.419163453,22.22016765,,,,,
0.419460101,22.22016765,,,,,
0.420350044,22.15853057,,,,,
0.42094334,22.22016765,,,,,
0.420646692,22.22016765,,,,,
0.420646692,22.25098619,,,,,
0.42094334,22.22016765,,,,,
0.420350044,22.18934911,,,,,
0.420350044,22.18934911,,,,,
0.42242658,22.22016765,,,,,
0.421833284,22.22016765,,,,,
0.42242658,22.18934911,,,,,
0.421536636,22.15853057,,,,,
0.421833284,22.15853057,,,,,
0.421833284,22.18934911,,,,,
0.423613171,22.22016765,,,,,
0.422723228,22.22016765,,,,,
0.423019875,22.15853057,,,,,
0.423316523,22.18934911,,,,,
0.423316523,22.22016765,,,,,
0.422723228,22.15853057,,,,,
0.422723228,22.22016765,,,,,
0.423316523,22.22016765,,,,,
0.424503115,22.15853057,,,,,
0.423316523,22.25098619,,,,,
0.424503115,22.15853057,,,,,
0.423316523,22.22016765,,,,,
0.423909819,22.15853057,,,,,
0.423909819,22.18934911,,,,,
0.425986354,22.22016765,,,,,
0.424799763,22.12771203,,,,,
0.424799763,22.18934911,,,,,
0.425689706,22.22016765,,,,,
0.425393058,22.15853057,,,,,
0.424503115,22.18934911,,,,,
0.426283002,22.15853057,,,,,
0.42657965,22.22016765,,,,,
0.42657965,22.18934911,,,,,
0.42657965,22.22016765,,,,,
0.426283002,22.22016765,,,,,
0.426283002,22.15853057,,,,,
0.426283002,22.15853057,,,,,
0.427172946,22.22016765,,,,,
0.427766241,22.18934911,,,,,
0.427172946,22.22016765,,,,,
0.427172946,22.12771203,,,,,
0.427766241,22.22016765,,,,,
0.427469594,22.22016765,,,,,
0.427469594,22.22016765,,,,,
0.428359537,22.15853057,,,,,
0.428359537,22.15853057,,,,,
0.428359537,22.18934911,,,,,
0.428062889,22.25098619,,,,,
0.428656185,22.15853057,,,,,
0.428656185,22.25098619,,,,,
0.428656185,22.15853057,,,,,
0.429842777,22.18934911,,,,,
0.429546129,22.22016765,,,,,
0.429546129,22.15853057,,,,,
0.428952833,22.18934911,,,,,
0.429546129,22.25098619,,,,,
0.429546129,22.22016765,,,,,
0.43073272,22.18934911,,,,,
0.431029368,22.22016765,,,,,
0.431326016,22.15853057,,,,,
0.431326016,22.18934911,,,,,
0.431029368,22.22016765,,,,,
0.431326016,22.22016765,,,,,
0.431029368,22.28180473,,,,,
0.431326016,22.25098619,,,,,
0.43221596,22.12771203,,,,,
0.431326016,22.18934911,,,,,
0.431919312,22.22016765,,,,,
0.431919312,22.15853057,,,,,
0.431326016,22.18934911,,,,,
0.431919312,22.25098619,,,,,
0.432809255,22.22016765,,,,,
0.432512608,22.25098619,,,,,
0.432512608,22.15853057,,,,,
0.431919312,22.22016765,,,,,
0.432809255,22.28180473,,,,,
0.431919312,22.25098619,,,,,
0.432512608,22.15853057,,,,,
0.433699199,22.22016765,,,,,
0.433995847,22.18934911,,,,,
0.434292495,22.18934911,,,,,
0.434589143,22.22016765,,,,,
0.433995847,22.28180473,,,,,
0.434292495,22.22016765,,,,,
0.433402551,22.22016765,,,,,
0.433995847,22.22016765,,,,,
0.434292495,22.18934911,,,,,
0.434885791,22.28180473,,,,,
0.434589143,22.22016765,,,,,
0.433995847,22.18934911,,,,,
0.433699199,22.22016765,,,,,
0.435775734,22.22016765,,,,,
0.435775734,22.22016765,,,,,
0.436665678,22.22016765,,,,,
0.435775734,22.22016765,,,,,
0.436072382,22.22016765,,,,,
0.435775734,22.25098619,,,,,
0.435775734,22.22016765,,,,,
0.436072382,22.15853057,,,,,
0.436665678,22.22016765,,,,,
0.436665678,22.25098619,,,,,
0.436962326,22.28180473,,,,,
0.436072382,22.25098619,,,,,
0.435775734,22.22016765,,,,,
0.436962326,22.22016765,,,,,
0.438445565,22.28180473,,,,,
0.437555621,22.22016765,,,,,
0.438148917,22.22016765,,,,,
0.436962326,22.12771203,,,,,
0.437555621,22.25098619,,,,,
0.437258974,22.22016765,,,,,
0.438148917,22.22016765,,,,,
0.438148917,22.22016765,,,,,
0.438445565,22.22016765,,,,,
0.438445565,22.25098619,,,,,
0.438742213,22.22016765,,,,,
0.438445565,22.28180473,,,,,
0.438445565,22.22016765,,,,,
0.440225452,22.22016765,,,,,
0.439928805,22.22016765,,,,,
0.440225452,22.22016765,,,,,
0.439928805,22.25098619,,,,,
0.439632157,22.28180473,,,,,
0.439928805,22.18934911,,,,,
0.440225452,22.25098619,,,,,
0.440818748,22.25098619,,,,,
0.441115396,22.22016765,,,,,
0.4405221,22.28180473,,,,,
0.439632157,22.25098619,,,,,
0.440225452,22.22016765,,,,,
0.440225452,22.22016765,,,,,
0.441708692,22.22016765,,,,,
0.44200534,22.34344181,,,,,
0.441412044,22.25098619,,,,,
0.441708692,22.15853057,,,,,
0.442598635,22.22016765,,,,,
0.442301988,22.28180473,,,,,
0.442301988,22.25098619,,,,,
0.442895283,22.22016765,,,,,
0.442895283,22.25098619,,,,,
0.442598635,22.28180473,,,,,
0.442598635,22.18934911,,,,,
