DICひずみ,DIC応力
0.001510118,0.117995144
0.001510118,0.235990289
0.000906071,0.176992717
0.000302024,0.206491503
0.000906071,0.176992717
0.001812141,0.176992717
0.000906071,0.206491503
0.001510118,0.176992717
0.000906071,0.176992717
0.000906071,0.206491503
0.001812141,0.176992717
0.000604047,0.117995144
0.001208094,0.176992717
0.001510118,0.147493931
0.001208094,0.176992717
0.000906071,0.176992717
0.000906071,0.206491503
0.001510118,0.147493931
0.001208094,0.206491503
0.000302024,0.176992717
0.000906071,0.176992717
0.001812141,0.176992717
0.000604047,0.206491503
0.001812141,0.206491503
0.001208094,0.117995144
0.000302024,0.176992717
0.000906071,0.176992717
0.001208094,0.206491503
0.000906071,0.265489075
0.000906071,0.176992717
0.000604047,0.176992717
0.000906071,0.117995144
0.001510118,0.176992717
0.001208094,0.176992717
0.001510118,0.176992717
0.001510118,0.176992717
0.000906071,0.206491503
0.001812141,0.235990289
0.001510118,0.235990289
0.000906071,0.117995144
0.000906071,0.117995144
0.001510118,0.176992717
0.000302024,0.206491503
0.000604047,0.206491503
0.000604047,0.176992717
0.000906071,0.265489075
0.000906071,0.206491503
0.000604047,0.235990289
0.000302024,0.117995144
0.000604047,0.206491503
0.002114165,0.117995144
0.000604047,0.117995144
0.000302024,0.147493931
0.001812141,0.147493931
0.000604047,0.176992717
0.000906071,0.206491503
0.000906071,0.147493931
0.000604047,0.206491503
0.000906071,0.147493931
0.000906071,0.117995144
0.000906071,0.147493931
0.001812141,0.206491503
0.000302024,0.147493931
0.000604047,0.147493931
0.001812141,0.235990289
0.000906071,0.206491503
0.001208094,0.206491503
0.001510118,0.206491503
0.000906071,0.147493931
0.001812141,0.176992717
0.000906071,0.176992717
0.001208094,0.117995144
0.000604047,0.206491503
0.001812141,0.176992717
0.001510118,0.235990289
0.000906071,0.117995144
0.000906071,0.265489075
0.001208094,0.147493931
0.000906071,0.324486647
0.000302024,0.235990289
0.000906071,0.206491503
0.001812141,0.117995144
0.001510118,0.176992717
0.000604047,0.176992717
0.000302024,0.147493931
0.000604047,0.117995144
0,0.265489075
0.000906071,0.176992717
0.000906071,0.206491503
0.000906071,0.117995144
0.000906071,0.176992717
0.001510118,0.176992717
0.001208094,0.206491503
0.000604047,0.206491503
0.000906071,0.088496358
0.000302024,0.117995144
0.002114165,0.206491503
0.000906071,0.176992717
0.000302024,0.176992717
0.000302024,0.147493931
0.000604047,0.117995144
0.000604047,0.206491503
0.001510118,0.176992717
0.001208094,0.206491503
0.000604047,0.176992717
0.000604047,0.206491503
0.000906071,0.206491503
0.000302024,0.235990289
0.001208094,0.265489075
0.000906071,0.206491503
0.001510118,0.206491503
0.001208094,0.117995144
0.000906071,0.176992717
0.001510118,0.117995144
0.000604047,0.176992717
0.001812141,0.206491503
0.000604047,0.265489075
0.000906071,0.206491503
0.000906071,0.265489075
0.001208094,0.206491503
0.000604047,0.176992717
0.000604047,0.147493931
0.000906071,0.235990289
0.001510118,0.176992717
0.002114165,0.147493931
0.000906071,0.206491503
0.000906071,0.206491503
0.001510118,0.147493931
0.001510118,0.176992717
0.000604047,0.147493931
0.000906071,0.176992717
0.000302024,0.117995144
0.000906071,0.176992717
0.000906071,0.176992717
0.000906071,0.147493931
0.000604047,0.176992717
0.001510118,0.176992717
0.001208094,0.206491503
0.001510118,0.176992717
0.000604047,0.265489075
0.000604047,0.206491503
0.000604047,0.206491503
0.000906071,0.206491503
0.000302024,0.176992717
0.000906071,0.088496358
0.001812141,0.206491503
0.000906071,0.206491503
0,0.117995144
0.000906071,0.176992717
0.000906071,0.235990289
0.001510118,0.265489075
0.001812141,0.206491503
0.001812141,0.176992717
0.000906071,0.176992717
0.000604047,0.117995144
0.001812141,0.235990289
0.000604047,0.176992717
0.000604047,0.235990289
0.000906071,0.206491503
0.000302024,0.117995144
0.000906071,0.206491503
0.000604047,0.147493931
0.000302024,0.206491503
0.000906071,0.265489075
0.001812141,0.117995144
0.000604047,0.206491503
0.001510118,0.176992717
0.000604047,0.206491503
0.000604047,0.294987861
0.001812141,0.176992717
0.000906071,0.206491503
0.000906071,0.206491503
0.001812141,0.206491503
0.001812141,0.206491503
0.001812141,0.117995144
0.000302024,0.147493931
0.000906071,0.265489075
0.000302024,0.176992717
0.000604047,0.206491503
0.001510118,0.176992717
0.000906071,0.235990289
0.000604047,0.117995144
0.001510118,0.206491503
0.000906071,0.176992717
0.000604047,0.147493931
0.000604047,0.235990289
0.000906071,0.147493931
0.000906071,0.206491503
0.000302024,0.088496358
0.000604047,0.206491503
0.000906071,0.147493931
0.000906071,0.176992717
0.001510118,0.206491503
0.001812141,0.206491503
0.000302024,0.206491503
0.000302024,0.206491503
0.000604047,0.058997572
0.000604047,0.176992717
0.000302024,0.117995144
0.001208094,0.235990289
0.001510118,0.206491503
0.001510118,0.176992717
0.000604047,0.206491503
0.001510118,0.206491503
0.001812141,0.117995144
0.000906071,0.235990289
0.001510118,0.147493931
0.000906071,0.176992717
0.000604047,0.206491503
0.000604047,0.235990289
0.000906071,0.117995144
0.000906071,0.147493931
0.000302024,0.176992717
0.000906071,0.235990289
0.001208094,0.206491503
0.000906071,0.147493931
0.000604047,0.235990289
0.000906071,0.206491503
0.001208094,0.265489075
0.001510118,0.206491503
0.000906071,0.265489075
0.001510118,0.265489075
0.001812141,0.176992717
0.001510118,0.176992717
0.001510118,0.206491503
0.001510118,0.176992717
0.001812141,0.176992717
0.002114165,0.117995144
0.001510118,0.147493931
0.001510118,0.117995144
0.000906071,0.265489075
0.000604047,0.206491503
0.000906071,0.206491503
0.000604047,0.206491503
0.000906071,0.176992717
0.001510118,0.206491503
0.000906071,0.206491503
0.000906071,0.206491503
0.000906071,0.117995144
0.000906071,0.117995144
0.001208094,0.265489075
0.000604047,0.265489075
0.001510118,0.147493931
0.000906071,0.206491503
0.000906071,0.117995144
0.001812141,0.206491503
0.001812141,0.235990289
0.000906071,0.176992717
0.000906071,0.206491503
0.000906071,0.206491503
0.000906071,0.235990289
0.000604047,0.206491503
0.000604047,0.147493931
0.001208094,0.265489075
0.000604047,0.206491503
0.000906071,0.265489075
0.001812141,0.147493931
0.000906071,0.235990289
0.001208094,0.206491503
0.000906071,0.176992717
0.001510118,0.235990289
0.001208094,0.176992717
0.001510118,0.206491503
0.000604047,0.147493931
0.000604047,0.206491503
0.000302024,0.206491503
0.000604047,0.147493931
0.000302024,0.176992717
0.000604047,0.176992717
0.001510118,0.235990289
0.000302024,0.235990289
0.001510118,0.147493931
0.000604047,0.206491503
0.001510118,0.176992717
0.001510118,0.265489075
0.001510118,0.206491503
0.001510118,0.265489075
0.000604047,0.176992717
0.001510118,0.206491503
0.000906071,0.176992717
0.000906071,0.117995144
0.000604047,0.206491503
0.000906071,0.206491503
0.000906071,0.206491503
0.001510118,0.206491503
0.001510118,0.265489075
0.000604047,0.176992717
0.000604047,0.265489075
0.001812141,0.265489075
0.000604047,0.206491503
0.000906071,0.176992717
0.000604047,0.176992717
0.000906071,0.206491503
0.000302024,0.265489075
0.001812141,0.206491503
0.000906071,0.235990289
0.000604047,0.235990289
0.000906071,0.265489075
0.000906071,0.176992717
0.000604047,0.235990289
0.001510118,0.206491503
0.001812141,0.206491503
0.001208094,0.206491503
0.000906071,0.235990289
0.001208094,0.265489075
0.000906071,0.265489075
0.000604047,0.206491503
0.001812141,0.235990289
0.001208094,0.235990289
0.001510118,0.265489075
0.000604047,0.206491503
0.001812141,0.176992717
0.000906071,0.265489075
0.000906071,0.176992717
0.000604047,0.206491503
0.000604047,0.176992717
0.001208094,0.206491503
0.001510118,0.206491503
0.001812141,0.265489075
0.000906071,0.206491503
0.001208094,0.176992717
0.000906071,0.176992717
0.000302024,0.265489075
0.000302024,0.176992717
0.000906071,0.176992717
0.000604047,0.265489075
0.000906071,0.176992717
0.000604047,0.176992717
0.000604047,0.206491503
0.001208094,0.117995144
0.001510118,0.206491503
0.000604047,0.206491503
0.000906071,0.206491503
0.000906071,0.265489075
0.000604047,0.206491503
0.000604047,0.265489075
0.000906071,0.176992717
0.000604047,0.206491503
0.001812141,0.235990289
0.000906071,0.176992717
0.001812141,0.176992717
0.000906071,0.265489075
0.000906071,0.206491503
0.000604047,0.206491503
0.000906071,0.176992717
0.000604047,0.265489075
0.001510118,0.235990289
0.000906071,0.176992717
0.000906071,0.147493931
0.000906071,0.206491503
0.000604047,0.206491503
0.000906071,0.176992717
0.001510118,0.176992717
0.000906071,0.117995144
0.000906071,0.235990289
0.000604047,0.294987861
0.000906071,0.176992717
0.000604047,0.176992717
0.000604047,0.206491503
0.001510118,0.206491503
0.000604047,0.235990289
0.001812141,0.206491503
0.001812141,0.206491503
0.000906071,0.206491503
0.001510118,0.176992717
0.000906071,0.265489075
0.001812141,0.235990289
0.000906071,0.206491503
0.001208094,0.265489075
0.000906071,0.206491503
0.000906071,0.206491503
0.001510118,0.176992717
0.001812141,0.235990289
0.000906071,0.147493931
0.000604047,0.206491503
0.001510118,0.176992717
0.000604047,0.294987861
0.000906071,0.206491503
0.001208094,0.265489075
0.000604047,0.265489075
0.001812141,0.147493931
0.001510118,0.176992717
0.000906071,0.117995144
0.000604047,0.206491503
0.000604047,0.176992717
0.000604047,0.176992717
0.000302024,0.265489075
0.000906071,0.206491503
0.000906071,0.206491503
0.001510118,0.235990289
0.000906071,0.206491503
0.000604047,0.117995144
0.001208094,0.206491503
0.000906071,0.147493931
0.000906071,0.265489075
0.000906071,0.324486647
0.000906071,0.176992717
0.001208094,0.206491503
0.000906071,0.176992717
0.000604047,0.117995144
0.001812141,0.235990289
0,0.235990289
0.001510118,0.176992717
0.000604047,0.206491503
0.000604047,0.206491503
0.000604047,0.147493931
0.000906071,0.176992717
0.000906071,0.235990289
0.000906071,0.176992717
0.000906071,0.147493931
0.000906071,0.176992717
0.000604047,0.206491503
0.000604047,0.235990289
0.000604047,0.176992717
0.001812141,0.176992717
0.000906071,0.147493931
0.000906071,0.176992717
0.001812141,0.176992717
0.000906071,0.176992717
0.000906071,0.117995144
0.000302024,0.206491503
0.000906071,0.176992717
0.001510118,0.206491503
0.000604047,0.265489075
0.000604047,0.324486647
0.000604047,0.324486647
0.000604047,0.324486647
0.000604047,0.412983006
0,0.442481792
0.001208094,0.501479364
0.001510118,0.53097815
0.002114165,0.560476936
0.001510118,0.619474509
0.000906071,0.619474509
0.001510118,0.707970867
0.001510118,0.678472081
0.001510118,0.737469653
0.001510118,0.737469653
0.001812141,0.825966011
0.001208094,0.855464798
0.001510118,0.943961156
0.001510118,0.91446237
0.002416188,0.943961156
0.003020236,1.032457514
0.002114165,1.032457514
0.001812141,1.120953873
0.001812141,1.0619563
0.002416188,1.120953873
0.001812141,1.268447803
0.002114165,1.268447803
0.002416188,1.327445376
0.003020236,1.356944162
0.002114165,1.386442948
0.001812141,1.44544052
0.001812141,1.533936878
0.002114165,1.592934451
0.002114165,1.681430809
0.003020236,1.799425954
0.001812141,1.799425954
0.003020236,1.917421098
0.003020236,1.97641867
0.002718212,2.005917456
0.002718212,2.064915029
0.003624283,2.182910173
0.003926306,2.271406532
0.003322259,2.330404104
0.003020236,2.418900462
0.003624283,2.477898034
0.003020236,2.477898034
0.00422833,2.477898034
0.003926306,2.536895607
0.003322259,2.595893179
0.003020236,2.625391965
0.003624283,2.684389537
0.003926306,2.74338711
0.00422833,2.861382254
0.003624283,3.038374971
0.003926306,3.008876185
0.003926306,3.126871329
0.003020236,3.097372543
0.003020236,3.27436526
0.003926306,3.303864046
0.003624283,3.362861618
0.004832377,3.362861618
0.003926306,3.480856763
0.003926306,3.539854335
0.00422833,3.598851907
0.003624283,3.746345838
0.00422833,3.775844624
0.0051344,3.775844624
0.003926306,3.893839768
0.0051344,3.923338555
0.004530353,4.129830057
0.004530353,4.129830057
0.004530353,4.129830057
0.00422833,4.306822774
0.004530353,4.33632156
0.004832377,4.483815491
0.005436424,4.424817919
0.004530353,4.424817919
0.004530353,4.601810635
0.004832377,4.660808208
0.005436424,4.749304566
0.004530353,4.71980578
0.006342495,4.749304566
0.005436424,4.926297283
0.00422833,5.044292427
0.0051344,5.10329
0.005436424,5.10329
0.005436424,5.221285144
0.004530353,5.221285144
0.005436424,5.427776647
0.005436424,5.427776647
0.005738448,5.486774219
0.005436424,5.575270578
0.0051344,5.752263294
0.005436424,5.663766936
0.0051344,5.752263294
0.0051344,5.78176208
0.0051344,5.840759653
0.005738448,5.899757225
0.006644518,5.988253583
0.005738448,6.076749942
0.005738448,6.312740231
0.006342495,6.253742658
0.006644518,6.371737803
0.006644518,6.371737803
0.005738448,6.430735375
0.005738448,6.460234161
0.005738448,6.578229306
0.006644518,6.637226878
0.006342495,6.755222023
0.006644518,6.755222023
0.006342495,6.932214739
0.006644518,6.961713525
0.006342495,6.991212312
0.006644518,7.020711098
0.006644518,7.138706242
0.006342495,7.197703814
0.006342495,7.315698959
0.007852613,7.315698959
0.006644518,7.404195317
0.006644518,7.433694103
0.006644518,7.551689248
0.007550589,7.640185606
0.006946542,7.640185606
0.007248565,7.758180751
0.006946542,7.817178323
0.007550589,7.905674681
0.006644518,7.905674681
0.006946542,8.023669826
0.007550589,8.112166184
0.006946542,8.171163757
0.007550589,8.230161329
0.007852613,8.289158901
0.006946542,8.348156473
0.007550589,8.466151618
0.007550589,8.466151618
0.007550589,8.584146762
0.007550589,8.554647976
0.007248565,8.643144335
0.007550589,8.820137051
0.007248565,8.849635837
0.007852613,8.879134624
0.007852613,8.938132196
0.007852613,9.05612734
0.008154636,9.174122485
0.008758683,9.351115202
0.008154636,9.262618843
0.008154636,9.292117629
0.00845666,9.351115202
0.010268801,9.557606704
0.00845666,9.528107918
0.007852613,9.587105491
0.007852613,9.616604277
0.00845666,9.646103063
0.008758683,9.646103063
0.008758683,9.82309578
0.007852613,9.882093352
0.007852613,9.97058971
0.00845666,10.02958728
0.009060707,10.11808364
0.008154636,10.14758243
0.009966777,10.20658
0.00936273,10.23607879
0.009966777,10.32457514
0.009060707,10.29507636
0.00936273,10.44257029
0.00936273,10.53106665
0.00936273,10.56056543
0.00936273,10.56056543
0.008758683,10.70805936
0.009060707,10.70805936
0.009060707,10.82605451
0.008758683,10.85555329
0.008758683,10.91455087
0.00936273,11.03254601
0.010268801,11.09154358
0.009966777,11.12104237
0.009966777,11.20953873
0.009966777,11.2685363
0.009966777,11.38653144
0.009060707,11.38653144
0.010268801,11.50452659
0.009966777,11.59302295
0.009060707,11.56352416
0.009966777,11.59302295
0.009060707,11.71101809
0.00936273,11.85851202
0.009966777,11.82901324
0.010872848,11.88801081
0.010268801,11.97650717
0.010570825,11.97650717
0.010268801,12.03550474
0.010570825,12.1240011
0.010268801,12.1240011
0.010268801,12.24199624
0.010570825,12.3304926
0.009966777,12.3304926
0.009966777,12.38949017
0.010268801,12.44848774
0.011174872,12.47798653
0.010570825,12.5369841
0.010268801,12.65497925
0.010268801,12.62548046
0.011476895,12.65497925
0.009966777,12.77297439
0.010268801,12.86147075
0.010570825,12.86147075
0.011174872,13.03846347
0.011174872,13.09746104
0.011174872,13.12695983
0.010570825,13.27445376
0.010268801,13.15645861
0.011174872,13.21545618
0.011476895,13.24495497
0.011476895,13.30395254
0.010872848,13.42194769
0.011174872,13.42194769
0.011778919,13.45144647
0.011174872,13.56944162
0.011174872,13.56944162
0.011476895,13.65793798
0.011778919,13.68743676
0.011476895,13.77593312
0.011174872,13.80543191
0.011476895,13.86442948
0.010570825,13.86442948
0.011778919,13.98242462
0.011778919,14.01192341
0.012382966,14.0414222
0.012080942,14.15941734
0.011476895,14.15941734
0.011778919,14.27741248
0.012382966,14.30691127
0.011778919,14.33641006
0.011778919,14.39540763
0.012382966,14.42490642
0.011476895,14.48390399
0.011476895,14.51340277
0.012382966,14.60189913
0.011778919,14.60189913
0.012382966,14.63139792
0.012684989,14.69039549
0.012080942,14.77889185
0.012382966,14.83788942
0.012987013,14.77889185
0.012382966,14.83788942
0.012987013,14.92638578
0.012684989,14.98538335
0.012382966,15.01488214
0.01359106,15.07387971
0.012987013,15.16237607
0.013289037,15.22137364
0.012987013,15.19187485
0.012987013,15.22137364
0.012684989,15.28037121
0.012987013,15.33936878
0.012684989,15.39836636
0.012684989,15.36886757
0.012382966,15.45736393
0.012684989,15.48686272
0.01359106,15.54586029
0.012987013,15.69335422
0.01359106,15.63435665
0.012684989,15.63435665
0.012684989,15.69335422
0.01359106,15.75235179
0.012987013,15.78185058
0.013289037,15.81134936
0.013893084,15.81134936
0.013893084,15.89984572
0.012987013,15.89984572
0.012684989,15.89984572
0.012987013,15.92934451
0.012987013,15.98834208
0.013893084,15.98834208
0.014195107,16.07683844
0.013893084,16.13583601
0.01359106,16.13583601
0.013893084,16.25383115
0.01359106,16.25383115
0.013893084,16.40132509
0.014195107,16.3718263
0.014195107,16.40132509
0.01359106,16.43082387
0.014497131,16.40132509
0.014195107,16.43082387
0.014195107,16.51932023
0.014195107,16.60781659
0.015101178,16.54881902
0.015101178,16.60781659
0.014195107,16.5783178
0.014195107,16.66681416
0.013893084,16.69631295
0.014195107,16.81430809
0.014799154,16.84380688
0.014799154,16.81430809
0.014195107,16.90280445
0.014195107,16.96180202
0.013893084,16.96180202
0.014195107,16.90280445
0.014799154,17.07979717
0.015101178,17.07979717
0.014799154,17.10929595
0.014799154,17.07979717
0.015101178,17.13879474
0.014195107,17.2272911
0.014799154,17.2272911
0.015101178,17.31578746
0.015101178,17.34528624
0.015101178,17.37478503
0.015101178,17.40428381
0.015101178,17.46328139
0.015101178,17.46328139
0.016007249,17.49278017
0.016007249,17.52227896
0.015101178,17.55177774
0.015403201,17.58127653
0.015705225,17.58127653
0.015101178,17.66977289
0.015101178,17.72877046
0.015403201,17.75826925
0.016007249,17.75826925
0.016309272,17.90576318
0.015403201,17.84676561
0.015101178,17.87626439
0.015101178,17.90576318
0.016007249,17.87626439
0.014799154,17.96476075
0.015705225,17.99425954
0.016309272,17.99425954
0.016007249,18.14175347
0.016007249,18.17125225
0.015403201,18.20075104
0.016309272,18.20075104
0.015705225,18.25974861
0.016309272,18.2892474
0.016309272,18.23024983
0.015705225,18.2892474
0.016309272,18.40724254
0.015705225,18.40724254
0.015705225,18.43674133
0.016611296,18.37774376
0.017215343,18.46624011
0.016309272,18.52523769
0.016611296,18.55473647
0.016611296,18.58423526
0.016611296,18.61373404
0.016309272,18.67273162
0.016611296,18.61373404
0.016007249,18.76122798
0.016611296,18.79072676
0.016611296,18.76122798
0.016007249,18.90872191
0.016309272,18.87922312
0.017215343,18.90872191
0.017215343,18.87922312
0.016611296,19.05621584
0.017517366,18.96771948
0.017215343,18.96771948
0.017517366,19.02671705
0.016611296,19.02671705
0.016611296,19.17421098
0.017215343,19.17421098
0.017517366,19.26270734
0.017517366,19.23320855
0.017517366,19.26270734
0.017517366,19.32170491
0.017517366,19.3512037
0.018121413,19.41020127
0.017517366,19.38070248
0.01781939,19.43970006
0.01781939,19.49869763
0.017517366,19.58719399
0.01781939,19.52819641
0.017517366,19.5576952
0.017517366,19.58719399
0.017517366,19.61669277
0.018423437,19.67569035
0.01781939,19.61669277
0.017517366,19.61669277
0.017517366,19.58719399
0.017517366,19.73468792
0.017517366,19.73468792
0.017517366,19.82318428
0.017517366,19.85268306
0.018121413,19.82318428
0.017517366,19.91168063
0.017517366,19.88218185
0.018725461,19.85268306
0.018423437,19.88218185
0.018423437,20.02967578
0.018423437,20.08867335
0.018725461,20.08867335
0.01781939,20.2066685
0.018423437,20.17716971
0.019027484,20.17716971
0.018423437,20.2066685
0.018423437,20.2066685
0.018725461,20.23616728
0.018725461,20.29516485
0.018423437,20.32466364
0.018725461,20.38366121
0.018725461,20.38366121
0.019027484,20.44265878
0.018725461,20.47215757
0.018725461,20.56065393
0.019027484,20.47215757
0.018725461,20.59015272
0.018725461,20.53115514
0.019027484,20.64915029
0.019631531,20.6196515
0.018423437,20.70814786
0.018725461,20.64915029
0.019027484,20.67864907
0.018725461,20.826143
0.019027484,20.826143
0.019631531,20.826143
0.018725461,20.826143
0.019027484,20.88514058
0.019933555,20.85564179
0.019933555,20.94413815
0.019933555,21.03263451
0.019329508,21.03263451
0.019631531,21.03263451
0.019631531,21.09163208
0.020235578,21.09163208
0.019631531,21.09163208
0.019631531,21.12113087
0.019631531,21.18012844
0.019631531,21.18012844
0.020235578,21.15062965
0.019631531,21.20962722
0.019631531,21.2686248
0.019933555,21.2686248
0.019933555,21.2686248
0.019933555,21.29812358
0.020235578,21.38661994
0.020235578,21.35712115
0.019933555,21.32762237
0.020235578,21.38661994
0.020839625,21.4751163
0.020235578,21.44561751
0.020235578,21.50461509
0.020839625,21.59311144
0.020839625,21.53411387
0.020235578,21.62261023
0.020537602,21.62261023
0.021141649,21.6816078
0.021141649,21.6816078
0.020839625,21.65210902
0.020839625,21.74060537
0.020235578,21.71110659
0.021141649,21.79960295
0.020839625,21.79960295
0.020839625,21.82910173
0.02204772,21.77010416
0.021141649,21.91759809
0.020839625,21.8880993
0.021141649,21.85860052
0.021443673,21.85860052
0.020839625,21.94709688
0.020839625,22.00609445
0.022349743,22.03559324
0.02204772,22.12408959
0.021141649,22.06509202
0.021141649,22.09459081
0.022349743,22.09459081
0.021443673,22.15358838
0.021443673,22.12408959
0.021443673,22.12408959
0.021141649,22.30108231
0.021141649,22.21258595
0.021443673,22.15358838
0.021141649,22.30108231
0.021745696,22.30108231
0.021141649,22.30108231
0.021745696,22.38957867
0.022349743,22.38957867
0.022349743,22.50757381
0.022349743,22.41907745
0.022651767,22.36007988
0.021141649,22.47807503
0.022651767,22.50757381
0.022651767,22.47807503
0.02295379,22.62556896
0.022349743,22.65506774
0.022349743,22.65506774
0.022349743,22.68456653
0.022651767,22.65506774
0.022349743,22.65506774
0.022349743,22.68456653
0.022349743,22.68456653
0.022651767,22.77306289
0.02204772,22.7435641
0.02295379,22.7435641
0.022651767,22.92055682
0.022651767,22.89105803
0.023255814,22.86155925
0.023255814,22.95005561
0.022349743,22.80256167
0.023859861,22.89105803
0.023255814,22.92055682
0.023255814,22.95005561
0.023557838,23.03855196
0.023859861,22.97955439
0.023255814,23.06805075
0.023859861,23.06805075
0.023255814,23.09754954
0.022349743,23.27454225
0.02295379,23.06805075
0.023557838,23.15654711
0.023255814,23.15654711
0.022651767,23.09754954
0.02295379,23.21554468
0.02295379,23.24504347
0.024463908,23.27454225
0.023255814,23.30404104
0.023557838,23.33353982
0.024765932,23.3925374
0.024463908,23.3925374
0.023557838,23.3925374
0.023557838,23.42203618
0.023255814,23.42203618
0.024463908,23.54003133
0.024161885,23.45153497
0.024765932,23.48103376
0.023557838,23.5990289
0.023557838,23.54003133
0.024463908,23.56953011
0.024765932,23.62852769
0.024765932,23.65802647
0.024765932,23.68752526
0.024463908,23.71702404
0.023859861,23.74652283
0.023557838,23.68752526
0.024765932,23.8055204
0.024463908,23.8055204
0.025067955,23.86451798
0.024463908,23.83501919
0.024463908,23.77602162
0.024463908,23.86451798
0.023859861,23.86451798
0.025067955,23.89401676
0.025067955,23.92351555
0.024765932,24.04151069
0.024765932,23.98251312
0.025672002,24.10050826
0.025369979,24.07100948
0.024765932,24.21850341
0.025067955,24.13000705
0.025067955,24.10050826
0.025974026,24.15950584
0.025672002,24.24800219
0.025067955,24.21850341
0.025369979,24.21850341
0.025369979,24.24800219
0.025067955,24.21850341
0.025974026,24.27750098
0.025067955,24.30699977
0.025974026,24.33649855
0.02627605,24.39549613
0.025974026,24.39549613
0.025974026,24.42499491
0.025672002,24.4544937
0.025672002,24.33649855
0.025974026,24.51349127
0.025672002,24.48399248
0.02627605,24.51349127
0.025369979,24.51349127
0.02627605,24.51349127
0.02718212,24.60198763
0.026880097,24.54299006
